TF	Target	Pval	Mode
YKL185W	YNL160W	0.026096886093368	
YKL185W	YNL178W	0.00168058678107477	
YKL185W	YNL192W	0.0387687232628016	
YKL185W	YNL203C	0.0215669354570952	
YKL185W	YNL231C	0.00260999169194119	
YKL185W	YNL234W	0.0435513311975891	
YKL185W	YNL235C	0.0435513311975891	
YKL185W	YNL241C	0.04999	
YKL185W	YNL246W	0.0482581397653589	
YKL185W	YNL260C	0.001	
YKL185W	YNL289W	1.10591910877307e-05	
YKL185W	YNL290W	0.04999	
YKL185W	YNL298W	0.0423535203012456	
YKL185W	YNL300W	1.10253231867261e-05	activator
YKL185W	YNL301C	1.09207329422286e-05	
YKL185W	YNL330C	0.0210741406481883	
YKL185W	YNL338W	0.0263665635459134	
YKL185W	YNL339C	0.0263665635459134	
YKL185W	YNR009W	0.000974225382872591	
YKL185W	YNR017W	0.0233829164478438	
YKL185W	YNR019W	0.023137418764992	
YKL185W	YNR028W	0.00090135966346255	
YKL185W	YNR041C	0.0017180320286313	
YKL185W	YNR043W	0.0017180320286313	
YKL185W	YNR064C	0.0172182528953977	
YKL185W	YOL007C	0.000693427443600371	
YKL185W	YOL011W	0.016756758403291	
YKL185W	YOL012C	0.016756758403291	
YKL185W	YOL077W-A	0.00973983123726043	
YKL185W	YOL078W	0.00973983123726043	
YKL185W	YOL080C	0.00973983123726043	
YKL185W	YOL109W	0.0457820035166144	
YKL185W	YOL112W	0.0414487646249918	
YKL185W	YOL113W	0.000112448704541296	
YKL185W	YOL114C	0.000112448704541296	
YKL185W	YOL122C	0.0474243763987368	
YKL185W	YOL157C	0.04999	
YKL185W	YOL159C	0.0206771472109422	
YKL185W	YOR035C	0.0470355030429996	
YKL185W	YOR036W	0.0470355030429996	activator
YKL185W	YOR050C	0.0258500145293509	
YKL185W	YOR052C	0.04999	activator
YKL185W	YOR059C	0.04999	
YKL185W	YOR082C	0.00106283910855997	
YKL185W	YOR084W	0.00106283910855997	
YKL185W	YOR100C	0.0284377457285182	
YKL185W	YOR101W	0.0284377457285182	
YKL185W	YOR153W	6.34841727836907e-05	
YKL185W	YOR178C	0.048949059387501	
YKL185W	YOR224C	0.0283813722120517	
YKL185W	YOR225W	0.0283813722120517	
YKL185W	YOR246C	0.00553456474649915	
YKL185W	YOR247W	0.00553456474649915	
YKL185W	YOR248W	0.00553456474649915	
YKL185W	YOR268C	0.0326913297839538	
YKL185W	YOR269W	0.0326913297839538	
YKL185W	YOR273C	0.0165300579846181	
YKL185W	YOR274W	0.0165300579846181	
YKL185W	YOR301W	0.0399492663251533	
YKL185W	YOR317W	0.00502795732414155	activator
YKL185W	YOR338W	0.0212743720742544	
YKL185W	YOR342C	0.0315953954872233	
YKL185W	YOR343C	0.0388479928016073	
YKL185W	YOR344C	0.0160811806683663	
YKL185W	YOR348C	0.0486999267468988	
YKL185W	YOR349W	0.0486999267468988	
YKL185W	YOR372C	0.0134575808429479	
YKL185W	YOR373W	0.0134575808429479	
YKL185W	YOR374W	0.0183061367042696	
YKL185W	YOR382W	0.04999	
YKL185W	YPL016W	0.00644169003272124	activator
YKL185W	YPL017C	0.00644169003272124	
YKL185W	YPL024W	0.001	
YKL185W	YPL025C	0.001	
YKL185W	YPL026C	0.00117261836571998	activator
YKL185W	YPL056C	0.000290117197169159	
YKL185W	YPL058C	0.00543839137074575	
YKL185W	YPL061W	0.013566725834437	
YKL185W	YPL163C	0.00944778362337074	activator
YKL185W	YPL177C	0.0432197062250713	
YKL185W	YPL230W	0.0367819000900497	
YKL185W	YPL255W	0.000554059693256795	
YKL185W	YPL256C	0.000554059693256795	
YKL185W	YPL260W	0.0431393483734379	
YKL185W	YPL265W	0.04999	
YKL185W	YPL267W	0.0314677423789829	
YKL185W	YPR006C	0.0472791241661425	
YKL185W	YPR013C	0.00341448867367685	activator
YKL185W	YPR063C	0.0240527646046755	
YKL185W	YPR064W	0.0240527646046755	
YKL185W	YPR065W	0.0436230108411764	
YKL185W	YPR075C	0.0290487038256867	
YKL185W	YPR151C	0.0363502640219745	
YKL185W	YPR156C	0.0053471754426215	
YKL185W	YPR157W	0.0053471754426215	
YKL222C	YAL007C	0.027	
YKL222C	YAL025C	0.0349	
YKL222C	YAL030W	0.0477	
YKL222C	YAL031C	0.0477	
YKL222C	YAL064C-A	0.0332	
YKL222C	YAL065C	0.0332	
YKL222C	YAL067C	0.0332	
YKL222C	YAL068C	0.0332	
YKL222C	YAR007C	0.0418	
YKL222C	YAR008W	0.0418	
YKL222C	YAR050W	0.0184	
YKL222C	YBL009W	0.0337	
YKL222C	YBL010C	0.0337	
YKL222C	YBL016W	0.0484	
YKL222C	YBL017C	0.0484	
YKL222C	YBL036C	0.0312	
YKL222C	YBL037W	0.0459	
YKL222C	YBL050W	0.0156	
YKL222C	YBL051C	0.0156	
YKL222C	YBL074C	0.0263	
YKL222C	YBL101W-B	0.0362	
YKL222C	YBR011C	0.0201	
YKL222C	YBR018C	0.0342	
YKL222C	YBR060C	0.049	
YKL222C	YBR062C	0.0335	
YKL222C	YBR063C	0.047	
YKL222C	YBR064W	0.0335	
YKL222C	YBR073W	0.0176	
YKL222C	YBR075W	0.0273	
YKL222C	YBR079C	0.0234	
YKL222C	YBR120C	0.0232	
YKL222C	YBR122C	0.0436	
YKL222C	YBR124W	0.0436	
YKL222C	YBR156C	0.0214	
YKL222C	YBR178W	0.0446	
YKL222C	YBR188C	0.0346	
YKL222C	YBR189W	0.0346	
YKL222C	YBR200W	0.0397	
YKL222C	YBR211C	0.0307	
YKL222C	YBR212W	0.0307	
YKL222C	YBR236C	0.0224	
YKL222C	YBR237W	0.0224	
YKL222C	YBR254C	0.0334	
YKL222C	YBR255W	0.0334	
YKL222C	YBR258C	0.00901	
YKL222C	YBR259W	0.00901	
YKL222C	YBR276C	0.013	
YKL222C	YBR277C	0.0292	
YKL222C	YBR278W	0.013	
YKL222C	YBR279W	0.0292	inhibitor
YKL222C	YBR280C	0.0345	
YKL222C	YBR292C	0.0415	
YKL222C	YBR293W	0.039	
YKL222C	YCL031C	0.0153	
YKL222C	YCL074W	0.0387	
YKL222C	YCR020C-A	0.0418	
YKL222C	YCR035C	0.0418	
YKL222C	YCR036W	0.0418	
YKL222C	YCR043C	0.0497	
YKL222C	YCR054C	0.0232	
YKL222C	YCR082W	0.0052	
YKL222C	YDL001W	0.0218	
YKL222C	YDL002C	0.0218	
YKL222C	YDL016C	0.0333	
YKL222C	YDL026W	0.0202	
YKL222C	YDL028C	0.0202	
YKL222C	YDL038C	0.00677	
YKL222C	YDL039C	0.00677	
YKL222C	YDL045W-A	0.0499	
YKL222C	YDL064W	0.0181	
YKL222C	YDL065C	0.0181	
YKL222C	YDL089W	0.00932	
YKL222C	YDL090C	0.00932	
YKL222C	YDL098C	0.021	
YKL222C	YDL112W	0.0399	
YKL222C	YDL113C	0.0399	
YKL222C	YDL136W	0.0365	
YKL222C	YDL137W	0.00727	
YKL222C	YDL149W	0.0461	
YKL222C	YDL151C	0.0461	
YKL222C	YDL154W	0.0225	
YKL222C	YDL156W	0.0128	
YKL222C	YDL157C	0.0128	
YKL222C	YDL158C	0.0128	
YKL222C	YDL167C	0.0213	
YKL222C	YDL175C	0.0352	
YKL222C	YDL186W	0.0301	
YKL222C	YDL188C	0.0301	
YKL222C	YDL189W	0.0107	
YKL222C	YDL190C	0.0107	
YKL222C	YDL195W	0.042	
YKL222C	YDL235C	0.0122	
YKL222C	YDL236W	0.0256	
YKL222C	YDR026C	0.0159	
YKL222C	YDR063W	0.0416	
YKL222C	YDR065W	0.0459	
YKL222C	YDR074W	0.0245	
YKL222C	YDR089W	0.0447	
YKL222C	YDR114C	0.0348	
YKL222C	YDR177W	0.0173	
YKL222C	YDR192C	0.0465	
YKL222C	YDR196C	0.0447	
YKL222C	YDR197W	0.0447	
YKL222C	YDR217C	0.0209	
YKL222C	YDR243C	0.0231	
YKL222C	YDR244W	0.0231	
YKL222C	YDR269C	0.0191	
YKL222C	YDR271C	0.0191	
YKL222C	YDR272W	0.0191	
YKL222C	YDR283C	0.0483	
YKL222C	YDR310C	0.0213	
YKL222C	YDR311W	0.0213	
YKL222C	YDR355C	0.0102	
YKL222C	YDR374C	0.0421	
YKL222C	YDR383C	0.0472	
YKL222C	YDR414C	0.0378	
YKL222C	YDR437W	0.0327	
YKL222C	YDR443C	0.0484	
YKL222C	YDR444W	0.0484	
YKL222C	YDR446W	0.0135	
YKL222C	YDR494W	0.0171	
YKL222C	YDR506C	0.04	
YKL222C	YEL031W	0.0357	
YKL222C	YEL055C	0.039	
YKL222C	YER008C	0.0418	
YKL222C	YER009W	0.0418	
YKL222C	YER014W	0.0139	
YKL222C	YER029C	0.0371	activator
YKL222C	YER030W	0.0371	
YKL222C	YER087C-A	0.0333	
YKL222C	YER142C	0.0377	
YKL222C	YER143W	0.0377	
YKL222C	YER179W	0.0486	
YKL222C	YER182W	0.0268	
YKL222C	YFL006W	0.0349	
YKL222C	YFL056C	0.0487	
YKL222C	YFL057C	0.0487	
YKL222C	YFR005C	0.0249	
YKL222C	YFR006W	0.0249	
YKL222C	YGL021W	0.0497	
YKL222C	YGL073W	0.0491	
YKL222C	YGL075C	0.0491	
YKL222C	YGL085W	0.0282	
YKL222C	YGL099W	0.0446	
YKL222C	YGL101W	0.0446	
YKL222C	YGL102C	0.0446	
YKL222C	YGL137W	0.0225	
YKL222C	YGL138C	0.0225	
YKL222C	YGL155W	0.00833	
YKL222C	YGL174W	0.0116	
YKL222C	YGL175C	0.0116	
YKL222C	YGL181W	0.0196	
YKL222C	YGL182C	0.0196	
YKL222C	YGL196W	0.0373	
YKL222C	YGL202W	0.0401	
YKL222C	YGL205W	0.0195	
YKL222C	YGL206C	0.0195	
YKL222C	YGL249W	0.043	
YKL222C	YGL256W	0.0191	
YKL222C	YGL257C	0.0191	
YKL222C	YGR030C	0.0159	
YKL222C	YGR031W	0.0159	
YKL222C	YGR042W	0.0257	
YKL222C	YGR043C	0.0329	
YKL222C	YGR053C	0.0409	
YKL222C	YGR054W	0.0409	
YKL222C	YGR084C	0.031	
YKL222C	YGR094W	0.0198	
YKL222C	YGR112W	0.013	
YKL222C	YGR113W	0.0469	
YKL222C	YGR116W	0.016	
YKL222C	YGR156W	0.0476	
YKL222C	YGR178C	0.0305	
YKL222C	YGR179C	0.0169	
YKL222C	YGR182C	0.00825	
YKL222C	YGR183C	0.0257	
YKL222C	YGR216C	0.0173	
YKL222C	YGR217W	0.0173	
YKL222C	YGR222W	0.0208	
YKL222C	YGR255C	0.0245	
YKL222C	YGR262C	0.0286	
YKL222C	YGR264C	0.0154	
YKL222C	YGR266W	0.0154	
YKL222C	YGR268C	0.0219	
YKL222C	YGR270W	0.0219	
YKL222C	YHL002W	0.00649	
YKL222C	YHL003C	0.00649	
YKL222C	YHL008C	0.0356	
YKL222C	YHL022C	0.0264	
YKL222C	YHL047C	0.0138	
YKL222C	YHR005C-A	0.0284	
YKL222C	YHR015W	0.013	
YKL222C	YHR016C	0.0445	
YKL222C	YHR017W	0.0445	
YKL222C	YHR067W	0.024	
YKL222C	YHR094C	0.0387	
YKL222C	YHR095W	0.0387	
YKL222C	YHR104W	0.00985	
YKL222C	YHR110W	0.0319	
YKL222C	YHR118C	0.018	
YKL222C	YHR119W	0.018	
YKL222C	YHR120W	0.0439	
YKL222C	YHR164C	0.0346	
YKL222C	YIL027C	0.0143	
YKL222C	YIL070C	0.0208	
YKL222C	YIL082W	0.0271	
YKL222C	YIL083C	0.0271	
YKL222C	YIL124W	0.00887	
YKL222C	YIL144W	0.0235	
YKL222C	YIL145C	0.0235	
YKL222C	YIL147C	0.023	
YKL222C	YIR030C	0.0254	inhibitor
YKL222C	YJL001W	0.0346	
YKL222C	YJL002C	0.0346	
YKL222C	YJL007C	0.0465	
YKL222C	YJL011C	0.0431	
YKL222C	YJL014W	0.0214	
YKL222C	YJL016W	0.0214	
YKL222C	YJL032W	0.0456	
YKL222C	YJL046W	0.0414	
YKL222C	YJL047C	0.0414	
YKL222C	YJL049W	0.0285	
YKL222C	YJL071W	0.0357	
YKL222C	YJL072C	0.0357	
YKL222C	YJL073W	0.0336	
YKL222C	YJL074C	0.0336	
YKL222C	YJL124C	0.0295	
YKL222C	YJL156C	0.0401	
YKL222C	YJL166W	0.0333	
YKL222C	YJL167W	0.0368	
YKL222C	YJL168C	0.0368	
YKL222C	YJR021C	0.0338	
YKL222C	YJR022W	0.0338	
YKL222C	YJR023C	0.0221	
YKL222C	YJR024C	0.0221	
YKL222C	YJR030C	0.0132	
YKL222C	YJR057W	0.0193	
YKL222C	YJR067C	0.0125	
YKL222C	YJR068W	0.0125	
YKL222C	YJR080C	0.032	
YKL222C	YJR093C	0.00837	
YKL222C	YJR096W	0.0159	
YKL222C	YJR125C	0.0387	
YKL222C	YJR126C	0.023	
YKL222C	YJR128W	0.023	
YKL222C	YJR133W	0.00681	
YKL222C	YJR139C	0.0268	
YKL222C	YJR140C	0.00791	
YKL222C	YJR141W	0.00791	
YKL222C	YKL041W	0.0437	
YKL222C	YKL047W	0.0173	
YKL222C	YKL048C	0.0173	
YKL222C	YKL088W	0.0324	
YKL222C	YKL125W	0.026	
YKL222C	YKL135C	0.0415	
YKL222C	YKL143W	0.0175	
YKL222C	YKL144C	0.0175	
YKL222C	YKL162C	0.0196	
YKL222C	YKL197C	0.0216	
YKL222C	YKL201C	0.00609	
YKL222C	YKL204W	0.0285	
YKL222C	YKL221W	0.00169	
YKL222C	YKR017C	0.0195	
YKL222C	YKR058W	0.0474	
YKL222C	YKR105C	0.0317	
YKL222C	YKR106W	0.0317	
YKL222C	YLL028W	0.00646	
YKL222C	YLL047W	0.0471	
YKL222C	YLL048C	0.0471	
YKL222C	YLR022C	0.0269	
YKL222C	YLR026C	0.0297	
YKL222C	YLR034C	0.0406	
YKL222C	YLR065C	0.0277	
YKL222C	YLR066W	0.0277	
YKL222C	YLR087C	0.0169	
YKL222C	YLR088W	0.0169	
YKL222C	YLR098C	0.0325	
YKL222C	YLR125W	0.0115	
YKL222C	YLR127C	0.0397	
YKL222C	YLR128W	0.0397	
YKL222C	YLR209C	0.039	
YKL222C	YLR210W	0.039	
YKL222C	YLR242C	0.0255	
YKL222C	YLR243W	0.0255	
YKL222C	YLR259C	0.0437	
YKL222C	YLR260W	0.0437	
YKL222C	YLR268W	0.0262	
YKL222C	YLR270W	0.0262	
YKL222C	YLR272C	0.0336	
YKL222C	YLR282C	0.0161	
YKL222C	YLR290C	0.0242	
YKL222C	YLR291C	0.0203	
YKL222C	YLR293C	0.00765	
YKL222C	YLR310C	0.0182	
YKL222C	YLR319C	0.0064	
YKL222C	YLR320W	0.0064	
YKL222C	YLR384C	0.035	
YKL222C	YLR440C	0.0374	
YKL222C	YLR457C	0.0206	
YKL222C	YLR459W	0.0206	
YKL222C	YML060W	0.0455	
YKL222C	YML061C	0.0455	
YKL222C	YML069W	0.0492	
YKL222C	YML081W	0.0404	
YKL222C	YML124C	0.0267	
YKL222C	YMR004W	0.0333	
YKL222C	YMR026C	0.0127	
YKL222C	YMR027W	0.0127	
YKL222C	YMR066W	0.0449	
YKL222C	YMR088C	0.0295	
YKL222C	YMR106C	0.0447	
YKL222C	YMR112C	0.0161	
YKL222C	YMR113W	0.0161	
YKL222C	YMR119W	0.0372	
YKL222C	YMR119W-A	0.0372	
YKL222C	YMR177W	0.0195	
YKL222C	YMR179W	0.0376	
YKL222C	YMR188C	0.0237	
YKL222C	YMR189W	0.0237	
YKL222C	YMR231W	0.0105	
YKL222C	YMR268C	0.00694	
YKL222C	YMR269W	0.00694	
YKL222C	YMR271C	0.0268	
YKL222C	YMR287C	0.0327	
YKL222C	YMR288W	0.0327	
YKL222C	YMR292W	0.0114	
YKL222C	YMR301C	0.0202	
YKL222C	YMR308C	0.0335	
YKL222C	YMR316C-B	0.0252	
YKL222C	YNL004W	0.0427	
YKL222C	YNL005C	0.0427	
YKL222C	YNL021W	0.0249	
YKL222C	YNL022C	0.0249	
YKL222C	YNL025C	0.00721	
YKL222C	YNL026W	0.0382	
YKL222C	YNL048W	0.0189	
YKL222C	YNL049C	0.0189	
YKL222C	YNL082W	0.0355	
YKL222C	YNL088W	0.0431	
YKL222C	YNL089C	0.0431	
YKL222C	YNL092W	0.0255	
YKL222C	YNL138W	0.0356	
YKL222C	YNL139C	0.0356	
YKL222C	YNL140C	0.0356	
YKL222C	YNL150W	0.0399	
YKL222C	YNL151C	0.0399	
YKL222C	YNL155W	0.0483	
YKL222C	YNL156C	0.0483	
YKL222C	YNL168C	0.0364	
YKL222C	YNL181W	0.0332	
YKL222C	YNL182C	0.0332	
YKL222C	YNL187W	0.0193	
YKL222C	YNL191W	0.021	
YKL222C	YNL212W	0.0096	
YKL222C	YNL213C	0.0096	
YKL222C	YNL214W	0.0321	
YKL222C	YNL222W	0.0152	
YKL222C	YNL223W	0.0457	
YKL222C	YNL224C	0.0457	
YKL222C	YNL246W	0.0173	
YKL222C	YNL247W	0.0203	
YKL222C	YNL248C	0.0203	
YKL222C	YNL249C	0.00801	
YKL222C	YNL253W	0.0245	
YKL222C	YNL254C	0.0245	
YKL222C	YNL290W	0.0234	
YKL222C	YNL291C	0.0234	
YKL222C	YNL298W	0.0399	
YKL222C	YNR051C	0.0478	
YKL222C	YNR068C	0.0117	
YKL222C	YOL056W	0.0294	
YKL222C	YOL057W	0.0108	
YKL222C	YOL063C	0.0109	
YKL222C	YOL088C	0.0474	
YKL222C	YOL089C	0.0497	
YKL222C	YOL097C	0.0324	
YKL222C	YOL112W	0.0221	
YKL222C	YOL117W	0.0429	
YKL222C	YOL118C	0.0429	
YKL222C	YOL137W	0.00733	
YKL222C	YOL138C	0.00733	
YKL222C	YOR020C	0.0282	
YKL222C	YOR021C	0.0352	
YKL222C	YOR068C	0.033	
YKL222C	YOR069W	0.033	
YKL222C	YOR086C	0.0328	
YKL222C	YOR092W	0.0325	
YKL222C	YOR118W	0.0412	
YKL222C	YOR123C	0.0153	
YKL222C	YOR174W	0.0463	
YKL222C	YOR190W	0.0299	
YKL222C	YOR191W	0.049	
YKL222C	YOR198C	0.0391	
YKL222C	YOR199W	0.0391	
YKL222C	YOR200W	0.0391	
YKL222C	YOR215C	0.0377	
YKL222C	YOR249C	0.00807	
YKL222C	YOR266W	0.0358	
YKL222C	YOR343C-A	0.0411	
YKL222C	YOR343C-B	0.0411	
YKL222C	YPL001W	0.0105	
YKL222C	YPL002C	0.0105	
YKL222C	YPL005W	0.0416	
YKL222C	YPL030W	0.0499	
YKL222C	YPL031C	0.0499	
YKL222C	YPL063W	0.0378	
YKL222C	YPL064C	0.0378	
YKL222C	YPL076W	0.0303	
YKL222C	YPL077C	0.0303	
YKL222C	YPL095C	0.0486	
YKL222C	YPL173W	0.0264	
YKL222C	YPL174C	0.0264	
YKL222C	YPL180W	0.00876	
YKL222C	YPL182C	0.00876	
YKL222C	YPL198W	0.0134	
YKL222C	YPL226W	0.0455	
YKL222C	YPL227C	0.0455	
YKL222C	YPL266W	0.0215	
YKL222C	YPL267W	0.021	
YKL222C	YPR001W	0.0259	
YKL222C	YPR003C	0.0414	
YKL222C	YPR019W	0.015	
YKL222C	YPR021C	0.0221	
YKL222C	YPR025C	0.0173	
YKL222C	YPR026W	0.0173	
YKL222C	YPR028W	0.0266	
YKL222C	YPR032W	0.0173	
YKL222C	YPR044C	0.0212	
YKL222C	YPR069C	0.0399	
YKL222C	YPR070W	0.0399	
YKL222C	YPR082C	0.0459	
YKL222C	YPR083W	0.0459	
YKL222C	YPR085C	0.0322	
YKL222C	YPR086W	0.0322	
YKL222C	YPR121W	0.0244	
YKL222C	YPR133C	0.0127	
YKL222C	YPR136C	0.0486	
YKL222C	YPR167C	0.0157	
YKL222C	YPR168W	0.0157	
YKR034W	YAL007C	0.0395843287241272	
YKR034W	YAL025C	0.000100613274554302	
YKR034W	YAL062W	0.0432274300693366	inhibitor
YKR034W	YAL064C-A	0.0152	
YKR034W	YAL065C	0.0152	
YKR034W	YAL067C	0.0152	
YKR034W	YAL068C	0.0152	
YKR034W	YAR007C	0.0457282050633522	
YKR034W	YAR008W	0.0457282050633522	
YKR034W	YAR050W	0.0198	
YKR034W	YBL018C	0.000838337966242912	
YKR034W	YBL019W	0.0144428871251043	
YKR034W	YBL020W	0.0438	
YKR034W	YBL021C	0.0438	
YKR034W	YBL050W	0.00679874345655469	
YKR034W	YBL051C	0.00679874345655469	
YKR034W	YBL059W	5.89104142842899e-06	
YKR034W	YBL104C	0.0133173719991105	
YKR034W	YBL109W	0.001	
YKR034W	YBL111C	0.001	
YKR034W	YBL112C	0.001	
YKR034W	YBL113C	0.001	
YKR034W	YBR006W	0.001	
YKR034W	YBR041W	0.00565454540009718	
YKR034W	YBR057C	0.001	
YKR034W	YBR086C	0.0258866873699387	
YKR034W	YBR087W	0.0258866873699387	
YKR034W	YBR102C	0.000417209973455832	
YKR034W	YBR103W	0.000417209973455832	
YKR034W	YBR143C	0.0378230969019254	
YKR034W	YBR164C	0.0138254487638917	
YKR034W	YBR165W	0.0138254487638917	
YKR034W	YBR166C	0.000777314302251686	activator
YKR034W	YBR167C	0.00620244645147238	
YKR034W	YBR168W	0.00620244645147238	
YKR034W	YBR208C	0.001	inhibitor
YKR034W	YBR216C	0.00809032509782391	
YKR034W	YBR217W	0.00809032509782391	
YKR034W	YBR292C	0.0125554629949626	
YKR034W	YCL069W	0.0381879212373342	
YKR034W	YCL073C	0.0381879212373342	
YKR034W	YCL074W	0.0394390342679383	inhibitor
YKR034W	YCR035C	0.00226	
YKR034W	YCR036W	0.00226	
YKR034W	YCR039C	0.001	
YKR034W	YCR040W	0.001	
YKR034W	YCR041W	0.001	
YKR034W	YCR083W	0.0081581993847424	
YKR034W	YCR095C	0.0299931044732306	
YKR034W	YCR096C	0.0099084313721245	
YKR034W	YCR099C	0.00943504517358498	activator
YKR034W	YCR100C	0.00943504517358498	
YKR034W	YCR105W	0.001	
YKR034W	YCR106W	0.0403787398877382	
YKR034W	YCR107W	0.0179584999428483	
YKR034W	YDL026W	0.0315924305891679	
YKR034W	YDL028C	0.0315924305891679	
YKR034W	YDL044C	0.015549783178386	
YKR034W	YDL049C	0.000193022425333672	
YKR034W	YDL064W	0.0181350992639513	
YKR034W	YDL065C	0.0181350992639513	
YKR034W	YDL073W	0.0124443070432471	
YKR034W	YDL074C	0.0124443070432471	
YKR034W	YDL089W	0.00123969623825162	
YKR034W	YDL090C	0.00123969623825162	
YKR034W	YDL091C	0.0292567551769266	
YKR034W	YDL108W	0.0345716290165867	
YKR034W	YDL109C	0.0345716290165867	
YKR034W	YDL147W	0.0424	
YKR034W	YDL148C	0.0424	
YKR034W	YDL150W	0.0205626917542913	
YKR034W	YDL153C	0.0205626917542913	
YKR034W	YDL192W	0.011	
YKR034W	YDL206W	0.000429399535537442	
YKR034W	YDL210W	0.001	
YKR034W	YDL233W	0.0198959426243378	
YKR034W	YDL234C	0.0198959426243378	
YKR034W	YDL236W	0.00906351852761615	
YKR034W	YDL237W	0.000910170158073321	
YKR034W	YDL238C	0.000910170158073321	
YKR034W	YDR040C	0.00915	
YKR034W	YDR041W	0.00915	
YKR034W	YDR042C	9.54430331013453e-06	
YKR034W	YDR067C	0.00022023895576564	
YKR034W	YDR068W	0.00022023895576564	
YKR034W	YDR081C	0.0117450704034718	
YKR034W	YDR082W	0.0117450704034718	
YKR034W	YDR084C	0.000117383364962436	
YKR034W	YDR086C	0.0274	
YKR034W	YDR102C	0.00268283589106832	
YKR034W	YDR103W	0.00268283589106832	
YKR034W	YDR113C	0.0256157761905302	
YKR034W	YDR115W	0.0256157761905302	
YKR034W	YDR125C	0.0370205057507842	
YKR034W	YDR126W	0.00849414888756438	
YKR034W	YDR127W	0.000291830028741625	
YKR034W	YDR219C	0.011564785247905	
YKR034W	YDR221W	0.011564785247905	
YKR034W	YDR245W	0.0236	
YKR034W	YDR279W	0.00609149376950528	
YKR034W	YDR280W	0.0335467575304633	
YKR034W	YDR393W	0.0266235571051059	
YKR034W	YDR415C	0.017552206441989	
YKR034W	YDR416W	0.017552206441989	
YKR034W	YDR468C	0.0353311990434742	
YKR034W	YDR469W	0.0353311990434742	
YKR034W	YDR473C	4.01581405125578e-07	
YKR034W	YDR474C	0.0420417624449055	
YKR034W	YDR503C	0.0242576087961481	
YKR034W	YDR519W	0.0102	
YKR034W	YDR541C	0.0160623039129832	
YKR034W	YDR543C	0.000484836396178199	
YKR034W	YDR544C	0.000709656043801192	
YKR034W	YDR545W	0.000709656043801192	
YKR034W	YEL030W	0.0265845197381065	
YKR034W	YEL063C	0.001	inhibitor
YKR034W	YEL064C	0.0433430014527465	
YKR034W	YER013W	0.00508	
YKR034W	YER085C	0.00206405304215805	
YKR034W	YER086W	0.00206405304215805	
YKR034W	YER115C	0.0290109392561571	
YKR034W	YER138C	0.0341789625319325	
YKR034W	YER147C	0.0224	
YKR034W	YER148W	0.0224	
YKR034W	YER183C	0.0470595903448242	
YKR034W	YER189W	4.0523853742638e-05	
YKR034W	YER190W	4.0523853742638e-05	
YKR034W	YFL012W	0.00699209542119283	
YKR034W	YFL013C	0.00699209542119283	
YKR034W	YFL021W	0.001	inhibitor
YKR034W	YFR020W	0.0336710143737515	
YKR034W	YFR049W	0.017711727054982	
YKR034W	YFR054C	0.0163694095320206	
YKR034W	YFR056C	0.00643691889448931	
YKR034W	YGL058W	0.0407546301154493	
YKR034W	YGL079W	0.0249976405731888	
YKR034W	YGL080W	0.011413190968296	
YKR034W	YGL083W	0.0218741591003542	
YKR034W	YGL084C	0.0218741591003542	
YKR034W	YGL098W	0.0330130322272706	
YKR034W	YGL171W	0.00547123547960293	
YKR034W	YGL176C	0.00765522562724336	
YKR034W	YGL204C	0.0137729989543752	
YKR034W	YGL207W	0.0226709517087745	
YKR034W	YGL258W	0.0171315610420319	
YKR034W	YGR012W	0.0260808742553653	
YKR034W	YGR019W	0.001	inhibitor
YKR034W	YGR040W	0.00364	
YKR034W	YGR073C	0.001	
YKR034W	YGR075C	0.001	
YKR034W	YGR166W	0.0192558413004663	
YKR034W	YGR222W	0.042990592243722	
YKR034W	YGR254W	0.0299271533101796	
YKR034W	YHL010C	0.0179120013146837	
YKR034W	YHL016C	0.001	inhibitor
YKR034W	YHL042W	0.0189083946155767	
YKR034W	YHR028C	0.0419	
YKR034W	YHR037W	0.001	inhibitor
YKR034W	YHR074W	0.00251062246221556	
YKR034W	YHR091C	0.000131732963584313	
YKR034W	YHR153C	0.011238153032614	
YKR034W	YHR154W	0.011238153032614	
YKR034W	YHR155W	0.00612030577113284	
YKR034W	YHR156C	0.000930518144769327	
YKR034W	YHR157W	0.000930518144769327	
YKR034W	YHR182W	0.0289780213234393	
YKR034W	YIL035C	0.0373779954039937	
YKR034W	YIL036W	0.0043119263146768	
YKR034W	YIL037C	0.0043119263146768	
YKR034W	YIL048W	0.012090687961397	
YKR034W	YIL085C	0.000649536657293407	
YKR034W	YIL086C	0.000649536657293407	
YKR034W	YIL087C	0.000649536657293407	
YKR034W	YIL150C	0.0209570062419031	
YKR034W	YIL174W	0.0498056864570718	
YKR034W	YIL175W	0.0498056864570718	
YKR034W	YIR028W	0.001	inhibitor
YKR034W	YIR029W	0.001	inhibitor
YKR034W	YIR030C	0.0309	inhibitor
YKR034W	YIR031C	0.001	inhibitor
YKR034W	YIR032C	0.001	
YKR034W	YJL003W	0.00773807401673955	
YKR034W	YJL004C	0.00773807401673955	
YKR034W	YJL030W	0.0436623732600285	
YKR034W	YJL031C	0.0436623732600285	
YKR034W	YJL033W	0.0365854304222936	
YKR034W	YJL060W	0.0429881784144197	
YKR034W	YJL110C	0.001	
YKR034W	YJL157C	0.000558032156036901	
YKR034W	YJL205C-A	0.0336574451950808	
