cancel	mean_k	vec	norm	lam	λB	λW	AUC_T	AUC_P	AUC_Tpos	AUC_Tneg	AUC_Ppos	AUC_Pneg	AUC_sum
false	false	false	2	2	0.01	0.1	NaN	NaN	NaN	NaN	NaN	NaN	(error)
true	false	false	2	2	0.01	0.1	NaN	NaN	NaN	NaN	NaN	NaN	(error)
false	true	true	0	3	0.01	0.1	1.0	0.75	1.0	1.0	1.0	0.2857142857142857	5.035714285714286
true	true	true	0	3	0.01	0.1	1.0	0.5	1.0	1.0	0.7142857142857143	0.8571428571428571	5.071428571428571
false	false	true	0	3	0.01	0.1	0.9	0.5	1.0	0.9090909090909091	0.5714285714285714	0.1428571428571429	4.023376623376623
true	false	true	0	3	0.01	0.1	1.0	0.6666666666666667	1.0	1.0	0.7142857142857143	1.0	5.380952380952381
false	true	false	0	3	0.01	0.1	1.0	0.5	1.0	1.0	0.1428571428571429	0.2857142857142857	3.9285714285714284
true	true	false	0	3	0.01	0.1	1.0	1.0	1.0	1.0	1.0	1.0	6
false	false	false	0	3	0.01	0.1	0.9500000000000001	0.5	1.0	0.9090909090909091	0.5714285714285714	0.8571428571428571	4.787662337662337
true	false	false	0	3	0.01	0.1	1.0	1.0	1.0	1.0	1.0	1.0	6
false	true	true	1	3	0.01	0.1	0.9	0.6666666666666667	1.0	0.9090909090909091	0.0	0.8571428571428571	4.332900432900433
true	true	true	1	3	0.01	0.1	1.0	0.6666666666666667	0.0	0.9090909090909091	0.2857142857142857	0.0	2.8614718614718617
false	false	true	1	3	0.01	0.1	0.9500000000000001	0.5	1.0	1.0	0.2857142857142857	0.5714285714285714	4.307142857142857
true	false	true	1	3	0.01	0.1	1.0	0.8333333333333334	1.0	1.0	1.0	0.2857142857142857	5.1190476190476195
false	true	false	1	3	0.01	0.1	1.0	0.5	1.0	1.0	0.2857142857142857	0.8571428571428571	4.642857142857142
true	true	false	1	3	0.01	0.1	1.0	1.0	1.0	1.0	1.0	1.0	6
false	false	false	1	3	0.01	0.1	1.0	1.0	0.09090909090909094	1.0	1.0	0.1428571428571429	4.233766233766234
true	false	false	1	3	0.01	0.1	1.0	0.9166666666666666	1.0	1.0	1.0	0.8571428571428571	5.773809523809524
false	true	true	2	3	0.01	0.1	0.9500000000000001	0.8333333333333334	1.0	0.9090909090909091	0.0	0.5714285714285714	4.263852813852814
true	true	true	2	3	0.01	0.1	1.0	0.4166666666666667	1.0	1.0	0.1428571428571429	1.0	4.55952380952381
false	false	true	2	3	0.01	0.1	1.0	0.8333333333333334	1.0	1.0	0.0	0.8571428571428571	4.690476190476191
true	false	true	2	3	0.01	0.1	0.9500000000000001	0.33333333333333337	1.0	0.9090909090909091	0.1428571428571429	0.4285714285714286	3.7638528138528144
false	true	false	2	3	0.01	0.1	1.0	0.5833333333333334	1.0	1.0	1.0	0.7142857142857143	5.2976190476190474
true	true	false	2	3	0.01	0.1	0.9500000000000001	0.9166666666666666	1.0	0.9090909090909091	0.0	0.7142857142857143	4.49004329004329
false	false	false	2	3	0.01	0.1	1.0	0.9166666666666666	1.0	1.0	1.0	1.0	5.916666666666666
true	false	false	2	3	0.01	0.1	1.0	0.9166666666666666	1.0	1.0	0.8571428571428571	1.0	5.773809523809524
false	true	true	0	4	0.01	0.1	1.0	1.0	1.0	1.0	1.0	1.0	6
true	true	true	0	4	0.01	0.1	0.9	0.5	1.0	0.9090909090909091	0.0	0.8571428571428571	4.166233766233766
false	false	true	0	4	0.01	0.1	1.0	0.6666666666666667	1.0	1.0	1.0	0.5714285714285714	5.238095238095238
true	false	true	0	4	0.01	0.1	0.9	0.5833333333333334	1.0	0.9090909090909091	0.4285714285714286	0.7142857142857143	4.535281385281386
false	true	false	0	4	0.01	0.1	1.0	0.5833333333333334	1.0	1.0	0.1428571428571429	0.7142857142857143	4.440476190476191
true	true	false	0	4	0.01	0.1	1.0	0.5	1.0	1.0	1.0	0.5714285714285714	5.071428571428571
false	false	false	0	4	0.01	0.1	1.0	0.9166666666666666	1.0	1.0	0.8571428571428571	1.0	5.773809523809524
true	false	false	0	4	0.01	0.1	0.9500000000000001	0.6666666666666667	1.0	0.9090909090909091	1.0	0.7142857142857143	5.24004329004329
false	true	true	1	4	0.01	0.1	1.0	0.75	1.0	1.0	1.0	0.5714285714285714	5.321428571428571
true	true	true	1	4	0.01	0.1	1.0	0.6666666666666667	1.0	1.0	0.8571428571428571	1.0	5.523809523809524
false	false	true	1	4	0.01	0.1	1.0	0.9166666666666666	1.0	1.0	1.0	1.0	5.916666666666666
true	false	true	1	4	0.01	0.1	0.9	0.6666666666666667	0.18181818181818177	1.0	0.5714285714285714	0.0	3.31991341991342
false	true	false	1	4	0.01	0.1	0.9500000000000001	0.75	0.9090909090909091	1.0	1.0	0.2857142857142857	4.894805194805195
true	true	false	1	4	0.01	0.1	0.9500000000000001	0.8333333333333334	1.0	0.9090909090909091	0.1428571428571429	1.0	4.835281385281386
false	false	false	1	4	0.01	0.1	1.0	0.6666666666666667	1.0	1.0	0.8571428571428571	0.8571428571428571	5.3809523809523805
true	false	false	1	4	0.01	0.1	1.0	0.6666666666666667	1.0	1.0	0.8571428571428571	0.8571428571428571	5.3809523809523805
false	true	true	2	4	0.01	0.1	1.0	0.6666666666666667	1.0	1.0	0.5714285714285714	0.1428571428571429	4.380952380952381
true	true	true	2	4	0.01	0.1	0.9500000000000001	0.6666666666666667	1.0	0.9090909090909091	0.1428571428571429	0.1428571428571429	3.8114718614718615
false	false	true	2	4	0.01	0.1	1.0	0.5	1.0	1.0	0.7142857142857143	0.8571428571428571	5.071428571428571
true	false	true	2	4	0.01	0.1	1.0	0.75	1.0	1.0	1.0	0.7142857142857143	5.464285714285714
false	true	false	2	4	0.01	0.1	1.0	0.6666666666666667	1.0	1.0	0.7142857142857143	1.0	5.380952380952381
true	true	false	2	4	0.01	0.1	1.0	0.75	1.0	1.0	1.0	0.7142857142857143	5.464285714285714
false	false	false	2	4	0.01	0.1	1.0	0.75	1.0	1.0	0.1428571428571429	1.0	4.892857142857142
true	false	false	2	4	0.01	0.1	1.0	0.8333333333333334	1.0	1.0	0.1428571428571429	1.0	4.976190476190476
false	true	true	0	0	0.1	0.1	0.9500000000000001	0.5833333333333334	1.0	0.9090909090909091	0.4285714285714286	1.0	4.870995670995671
true	true	true	0	0	0.1	0.1	1.0	0.4166666666666667	1.0	1.0	0.4285714285714286	0.4285714285714286	4.273809523809524
false	false	true	0	0	0.1	0.1	1.0	0.6666666666666667	1.0	1.0	0.8571428571428571	0.8571428571428571	5.3809523809523805
true	false	true	0	0	0.1	0.1	1.0	0.6666666666666667	1.0	1.0	0.2857142857142857	0.8571428571428571	4.80952380952381
false	true	false	0	0	0.1	0.1	1.0	0.6666666666666667	1.0	1.0	0.2857142857142857	0.5714285714285714	4.523809523809524
true	true	false	0	0	0.1	0.1	1.0	0.5	1.0	1.0	0.1428571428571429	0.2857142857142857	3.9285714285714284
false	false	false	0	0	0.1	0.1	1.0	1.0	1.0	1.0	1.0	1.0	6
true	false	false	0	0	0.1	0.1	1.0	0.6666666666666667	1.0	1.0	0.8571428571428571	1.0	5.523809523809524
false	true	true	1	0	0.1	0.1	1.0	0.6666666666666667	1.0	1.0	0.8571428571428571	1.0	5.523809523809524
true	true	true	1	0	0.1	0.1	1.0	1.0	1.0	1.0	1.0	1.0	6
false	false	true	1	0	0.1	0.1	0.9500000000000001	0.5	1.0	0.9090909090909091	0.5714285714285714	0.2857142857142857	4.216233766233766
true	false	true	1	0	0.1	0.1	1.0	0.8333333333333334	1.0	1.0	0.7142857142857143	1.0	5.5476190476190474
false	true	false	1	0	0.1	0.1	1.0	1.0	1.0	1.0	1.0	1.0	6
true	true	false	1	0	0.1	0.1	1.0	0.5	1.0	1.0	0.7142857142857143	0.4285714285714286	4.642857142857143
false	false	false	1	0	0.1	0.1	1.0	1.0	1.0	1.0	0.0	0.8571428571428571	4.857142857142858
true	false	false	1	0	0.1	0.1	1.0	0.8333333333333334	1.0	1.0	1.0	0.8571428571428571	5.690476190476191
false	true	true	2	0	0.1	0.1	1.0	0.6666666666666667	1.0	1.0	0.7142857142857143	1.0	5.380952380952381
true	true	true	2	0	0.1	0.1	1.0	0.8333333333333334	1.0	1.0	0.8571428571428571	1.0	5.690476190476191
false	false	true	2	0	0.1	0.1	0.9500000000000001	0.75	1.0	0.9090909090909091	1.0	0.8571428571428571	5.466233766233766
true	false	true	2	0	0.1	0.1	0.9500000000000001	0.5833333333333334	1.0	1.0	0.4285714285714286	1.0	4.961904761904762
false	true	false	2	0	0.1	0.1	0.9	0.75	1.0	0.09090909090909094	0.2857142857142857	1.0	4.026623376623377
true	true	false	2	0	0.1	0.1	1.0	0.8333333333333334	1.0	1.0	1.0	0.8571428571428571	5.690476190476191
false	false	false	2	0	0.1	0.1	1.0	0.9166666666666666	1.0	1.0	1.0	1.0	5.916666666666666
true	false	false	2	0	0.1	0.1	1.0	0.8333333333333334	1.0	1.0	1.0	0.8571428571428571	5.690476190476191
false	true	true	0	1	0.1	0.1	0.9500000000000001	0.75	0.0	0.8181818181818181	0.0	0.0	2.5181818181818185
true	true	true	0	1	0.1	0.1	1.0	1.0	1.0	1.0	1.0	1.0	6
false	false	true	0	1	0.1	0.1	1.0	0.6666666666666667	1.0	1.0	0.5714285714285714	1.0	5.238095238095238
true	false	true	0	1	0.1	0.1	0.9	0.8333333333333334	1.0	1.0	1.0	0.8571428571428571	5.59047619047619
false	true	false	0	1	0.1	0.1	0.9	0.5833333333333334	1.0	1.0	0.8571428571428571	0.8571428571428571	5.197619047619048
true	true	false	0	1	0.1	0.1	1.0	0.6666666666666667	1.0	1.0	0.7142857142857143	1.0	5.380952380952381
false	false	false	0	1	0.1	0.1	1.0	0.5	1.0	1.0	0.2857142857142857	0.5714285714285714	4.357142857142857
true	false	false	0	1	0.1	0.1	0.85	0.8333333333333334	1.0	1.0	0.0	0.1428571428571429	3.8261904761904764
false	true	true	1	1	0.1	0.1	0.9500000000000001	0.6666666666666667	1.0	1.0	0.8571428571428571	1.0	5.473809523809524
true	true	true	1	1	0.1	0.1	1.0	0.75	0.0	0.9090909090909091	0.4285714285714286	0.0	3.087662337662338
false	false	true	1	1	0.1	0.1	1.0	0.6666666666666667	1.0	1.0	1.0	0.8571428571428571	5.523809523809524
true	false	true	1	1	0.1	0.1	1.0	1.0	1.0	1.0	1.0	1.0	6
false	true	false	1	1	0.1	0.1	1.0	0.75	1.0	1.0	0.5714285714285714	1.0	5.321428571428571
true	true	false	1	1	0.1	0.1	1.0	1.0	1.0	1.0	1.0	1.0	6
false	false	false	1	1	0.1	0.1	1.0	0.6666666666666667	1.0	1.0	1.0	0.4285714285714286	5.095238095238096
true	false	false	1	1	0.1	0.1	1.0	0.75	1.0	1.0	1.0	0.8571428571428571	5.607142857142857
false	true	true	2	1	0.1	0.1	0.9500000000000001	0.75	1.0	1.0	0.8571428571428571	0.4285714285714286	4.985714285714286
true	true	true	2	1	0.1	0.1	0.9500000000000001	1.0	0.09090909090909094	1.0	1.0	0.1428571428571429	4.183766233766233
false	false	true	2	1	0.1	0.1	1.0	1.0	1.0	1.0	1.0	1.0	6
true	false	true	2	1	0.1	0.1	0.9	0.5	1.0	0.9090909090909091	0.1428571428571429	0.2857142857142857	3.7376623376623375
false	true	false	2	1	0.1	0.1	1.0	1.0	1.0	1.0	1.0	1.0	6
true	true	false	2	1	0.1	0.1	0.9500000000000001	0.5	1.0	0.18181818181818177	0.2857142857142857	0.1428571428571429	3.06038961038961
false	false	false	2	1	0.1	0.1	0.9500000000000001	0.9166666666666666	1.0	0.9090909090909091	0.1428571428571429	1.0	4.918614718614719
true	false	false	2	1	0.1	0.1	1.0	0.5833333333333334	1.0	1.0	1.0	0.5714285714285714	5.154761904761905
false	true	true	0	2	0.1	0.1	NaN	NaN	NaN	NaN	NaN	NaN	(error)
true	true	true	0	2	0.1	0.1	NaN	NaN	NaN	NaN	NaN	NaN	(error)
false	false	true	0	2	0.1	0.1	NaN	NaN	NaN	NaN	NaN	NaN	(error)
true	false	true	0	2	0.1	0.1	NaN	NaN	NaN	NaN	NaN	NaN	(error)
false	true	false	0	2	0.1	0.1	NaN	NaN	NaN	NaN	NaN	NaN	(error)
true	true	false	0	2	0.1	0.1	NaN	NaN	NaN	NaN	NaN	NaN	(error)
false	false	false	0	2	0.1	0.1	NaN	NaN	NaN	NaN	NaN	NaN	(error)
true	false	false	0	2	0.1	0.1	NaN	NaN	NaN	NaN	NaN	NaN	(error)
false	true	true	1	2	0.1	0.1	NaN	NaN	NaN	NaN	NaN	NaN	(error)
true	true	true	1	2	0.1	0.1	NaN	NaN	NaN	NaN	NaN	NaN	(error)
false	false	true	1	2	0.1	0.1	NaN	NaN	NaN	NaN	NaN	NaN	(error)
true	false	true	1	2	0.1	0.1	NaN	NaN	NaN	NaN	NaN	NaN	(error)
false	true	false	1	2	0.1	0.1	NaN	NaN	NaN	NaN	NaN	NaN	(error)
true	true	false	1	2	0.1	0.1	NaN	NaN	NaN	NaN	NaN	NaN	(error)
false	false	false	1	2	0.1	0.1	NaN	NaN	NaN	NaN	NaN	NaN	(error)
true	false	false	1	2	0.1	0.1	NaN	NaN	NaN	NaN	NaN	NaN	(error)
false	true	true	2	2	0.1	0.1	NaN	NaN	NaN	NaN	NaN	NaN	(error)
true	true	true	2	2	0.1	0.1	NaN	NaN	NaN	NaN	NaN	NaN	(error)
false	false	true	2	2	0.1	0.1	NaN	NaN	NaN	NaN	NaN	NaN	(error)
true	false	true	2	2	0.1	0.1	NaN	NaN	NaN	NaN	NaN	NaN	(error)
false	true	false	2	2	0.1	0.1	NaN	NaN	NaN	NaN	NaN	NaN	(error)
true	true	false	2	2	0.1	0.1	NaN	NaN	NaN	NaN	NaN	NaN	(error)
false	false	false	2	2	0.1	0.1	NaN	NaN	NaN	NaN	NaN	NaN	(error)
true	false	false	2	2	0.1	0.1	NaN	NaN	NaN	NaN	NaN	NaN	(error)
false	true	true	0	3	0.1	0.1	0.9500000000000001	1.0	1.0	0.9090909090909091	1.0	1.0	5.859090909090909
true	true	true	0	3	0.1	0.1	0.9	0.6666666666666667	1.0	0.18181818181818177	0.0	0.8571428571428571	3.6056277056277057
false	false	true	0	3	0.1	0.1	0.9	0.75	1.0	0.8181818181818181	0.2857142857142857	1.0	4.753896103896103
true	false	true	0	3	0.1	0.1	1.0	0.6666666666666667	1.0	1.0	0.7142857142857143	0.4285714285714286	4.809523809523809
false	true	false	0	3	0.1	0.1	1.0	0.6666666666666667	1.0	1.0	1.0	0.2857142857142857	4.9523809523809526
true	true	false	0	3	0.1	0.1	0.9500000000000001	0.8333333333333334	1.0	0.9090909090909091	0.4285714285714286	1.0	5.120995670995671
false	false	false	0	3	0.1	0.1	1.0	0.5833333333333334	1.0	1.0	1.0	0.5714285714285714	5.154761904761905
true	false	false	0	3	0.1	0.1	0.9500000000000001	0.9166666666666666	1.0	0.9090909090909091	1.0	0.8571428571428571	5.632900432900433
false	true	true	1	3	0.1	0.1	1.0	0.6666666666666667	1.0	1.0	0.8571428571428571	0.2857142857142857	4.809523809523809
true	true	true	1	3	0.1	0.1	1.0	0.5833333333333334	1.0	1.0	0.4285714285714286	0.8571428571428571	4.869047619047619
false	false	true	1	3	0.1	0.1	1.0	0.6666666666666667	1.0	1.0	1.0	0.7142857142857143	5.380952380952381
true	false	true	1	3	0.1	0.1	1.0	0.75	1.0	1.0	1.0	0.7142857142857143	5.464285714285714
false	true	false	1	3	0.1	0.1	0.9500000000000001	0.4166666666666667	1.0	0.9090909090909091	0.7142857142857143	0.8571428571428571	4.8471861471861475
true	true	false	1	3	0.1	0.1	1.0	0.75	1.0	1.0	1.0	0.7142857142857143	5.464285714285714
false	false	false	1	3	0.1	0.1	0.9500000000000001	0.8333333333333334	1.0	1.0	0.8571428571428571	1.0	5.640476190476191
true	false	false	1	3	0.1	0.1	1.0	0.6666666666666667	1.0	1.0	0.8571428571428571	0.8571428571428571	5.3809523809523805
false	true	true	2	3	0.1	0.1	1.0	0.75	1.0	1.0	0.7142857142857143	0.1428571428571429	4.607142857142858
true	true	true	2	3	0.1	0.1	1.0	0.5833333333333334	1.0	1.0	0.8571428571428571	0.8571428571428571	5.2976190476190474
false	false	true	2	3	0.1	0.1	1.0	0.8333333333333334	1.0	1.0	1.0	0.2857142857142857	5.1190476190476195
true	false	true	2	3	0.1	0.1	0.9500000000000001	0.9166666666666666	1.0	0.9090909090909091	1.0	1.0	5.775757575757576
false	true	false	2	3	0.1	0.1	1.0	0.75	1.0	1.0	0.8571428571428571	0.2857142857142857	4.892857142857142
true	true	false	2	3	0.1	0.1	1.0	0.5833333333333334	1.0	1.0	0.0	0.4285714285714286	4.011904761904762
false	false	false	2	3	0.1	0.1	1.0	0.6666666666666667	1.0	1.0	0.1428571428571429	0.7142857142857143	4.523809523809524
true	false	false	2	3	0.1	0.1	1.0	0.5833333333333334	1.0	1.0	0.5714285714285714	1.0	5.154761904761905
false	true	true	0	4	0.1	0.1	1.0	0.9166666666666666	1.0	1.0	1.0	0.2857142857142857	5.2023809523809526
true	true	true	0	4	0.1	0.1	1.0	0.6666666666666667	1.0	1.0	0.7142857142857143	1.0	5.380952380952381
false	false	true	0	4	0.1	0.1	1.0	0.9166666666666666	1.0	1.0	1.0	1.0	5.916666666666666
true	false	true	0	4	0.1	0.1	1.0	1.0	1.0	1.0	1.0	1.0	6
false	true	false	0	4	0.1	0.1	1.0	0.9166666666666666	1.0	1.0	1.0	1.0	5.916666666666666
true	true	false	0	4	0.1	0.1	0.9	0.8333333333333334	1.0	0.18181818181818177	0.2857142857142857	1.0	4.200865800865801
false	false	false	0	4	0.1	0.1	0.9	0.5	1.0	1.0	0.4285714285714286	0.7142857142857143	4.542857142857143
true	false	false	0	4	0.1	0.1	1.0	0.8333333333333334	1.0	1.0	0.8571428571428571	1.0	5.690476190476191
false	true	true	1	4	0.1	0.1	1.0	0.6666666666666667	1.0	1.0	0.7142857142857143	0.8571428571428571	5.238095238095238
true	true	true	1	4	0.1	0.1	0.85	0.5	0.8181818181818181	1.0	0.4285714285714286	0.1428571428571429	3.7396103896103896
false	false	true	1	4	0.1	0.1	1.0	1.0	1.0	1.0	1.0	1.0	6
true	false	true	1	4	0.1	0.1	0.9500000000000001	0.9166666666666666	1.0	0.09090909090909094	0.0	0.7142857142857143	3.671861471861472
false	true	false	1	4	0.1	0.1	1.0	0.75	0.09090909090909094	1.0	0.5714285714285714	0.1428571428571429	3.555194805194805
true	true	false	1	4	0.1	0.1	1.0	0.9166666666666666	1.0	1.0	1.0	1.0	5.916666666666666
false	false	false	1	4	0.1	0.1	1.0	1.0	1.0	1.0	1.0	1.0	6
true	false	false	1	4	0.1	0.1	1.0	0.4166666666666667	1.0	1.0	0.8571428571428571	0.2857142857142857	4.559523809523809
false	true	true	2	4	0.1	0.1	0.9	0.75	1.0	0.9090909090909091	0.8571428571428571	1.0	5.416233766233766
true	true	true	2	4	0.1	0.1	1.0	1.0	1.0	1.0	1.0	1.0	6
false	false	true	2	4	0.1	0.1	1.0	0.8333333333333334	1.0	1.0	0.8571428571428571	1.0	5.690476190476191
true	false	true	2	4	0.1	0.1	0.9	0.8333333333333334	0.18181818181818177	0.9090909090909091	0.7142857142857143	0.0	3.5385281385281386
false	true	false	2	4	0.1	0.1	0.9	0.33333333333333337	1.0	0.9090909090909091	0.7142857142857143	0.7142857142857143	4.570995670995671
true	true	false	2	4	0.1	0.1	1.0	0.5833333333333334	1.0	1.0	1.0	0.5714285714285714	5.154761904761905
false	false	false	2	4	0.1	0.1	1.0	0.5	1.0	1.0	0.2857142857142857	0.1428571428571429	3.9285714285714284
true	false	false	2	4	0.1	0.1	1.0	0.8333333333333334	1.0	1.0	0.8571428571428571	1.0	5.690476190476191
false	true	true	0	0	0.5	0.1	1.0	0.6666666666666667	1.0	1.0	0.7142857142857143	1.0	5.380952380952381
true	true	true	0	0	0.5	0.1	1.0	0.6666666666666667	1.0	1.0	0.0	0.7142857142857143	4.380952380952381
false	false	true	0	0	0.5	0.1	1.0	1.0	1.0	1.0	1.0	1.0	6
true	false	true	0	0	0.5	0.1	0.9500000000000001	0.6666666666666667	1.0	0.9090909090909091	0.5714285714285714	0.0	4.0971861471861475
false	true	false	0	0	0.5	0.1	1.0	0.8333333333333334	1.0	1.0	1.0	0.8571428571428571	5.690476190476191
true	true	false	0	0	0.5	0.1	1.0	0.75	1.0	1.0	0.4285714285714286	0.8571428571428571	5.035714285714286
false	false	false	0	0	0.5	0.1	0.9500000000000001	0.5	1.0	1.0	0.7142857142857143	0.8571428571428571	5.021428571428571
true	false	false	0	0	0.5	0.1	0.6000000000000001	0.33333333333333337	0.2727272727272727	1.0	0.4285714285714286	0.7142857142857143	3.348917748917749
false	true	true	1	0	0.5	0.1	1.0	0.6666666666666667	1.0	1.0	0.7142857142857143	0.1428571428571429	4.523809523809524
true	true	true	1	0	0.5	0.1	1.0	0.6666666666666667	1.0	1.0	0.8571428571428571	0.2857142857142857	4.809523809523809
false	false	true	1	0	0.5	0.1	0.9	0.6666666666666667	1.0	0.8181818181818181	0.8571428571428571	0.8571428571428571	5.099134199134199
true	false	true	1	0	0.5	0.1	0.9500000000000001	0.6666666666666667	1.0	1.0	0.0	0.2857142857142857	3.9023809523809523
false	true	false	1	0	0.5	0.1	1.0	0.75	1.0	1.0	0.0	0.8571428571428571	4.607142857142858
true	true	false	1	0	0.5	0.1	1.0	1.0	1.0	0.09090909090909094	0.0	0.8571428571428571	3.948051948051948
false	false	false	1	0	0.5	0.1	1.0	0.8333333333333334	1.0	1.0	1.0	0.8571428571428571	5.690476190476191
true	false	false	1	0	0.5	0.1	1.0	0.8333333333333334	1.0	1.0	0.8571428571428571	1.0	5.690476190476191
false	true	true	2	0	0.5	0.1	0.9	0.6666666666666667	1.0	0.9090909090909091	0.5714285714285714	0.0	4.047186147186148
true	true	true	2	0	0.5	0.1	1.0	0.75	1.0	1.0	1.0	0.7142857142857143	5.464285714285714
false	false	true	2	0	0.5	0.1	1.0	0.75	1.0	1.0	1.0	0.8571428571428571	5.607142857142857
true	false	true	2	0	0.5	0.1	1.0	0.5	1.0	1.0	0.8571428571428571	0.7142857142857143	5.071428571428571
false	true	false	2	0	0.5	0.1	1.0	0.5	1.0	1.0	0.2857142857142857	0.5714285714285714	4.357142857142857
true	true	false	2	0	0.5	0.1	1.0	0.5	1.0	1.0	0.8571428571428571	0.7142857142857143	5.071428571428571
false	false	false	2	0	0.5	0.1	1.0	1.0	1.0	1.0	0.0	0.8571428571428571	4.857142857142858
true	false	false	2	0	0.5	0.1	1.0	0.8333333333333334	1.0	1.0	1.0	0.8571428571428571	5.690476190476191
false	true	true	0	1	0.5	0.1	1.0	0.5	1.0	1.0	0.8571428571428571	0.7142857142857143	5.071428571428571
true	true	true	0	1	0.5	0.1	1.0	0.8333333333333334	1.0	1.0	0.7142857142857143	1.0	5.5476190476190474
false	false	true	0	1	0.5	0.1	1.0	0.8333333333333334	1.0	1.0	0.8571428571428571	1.0	5.690476190476191
true	false	true	0	1	0.5	0.1	1.0	0.6666666666666667	1.0	1.0	0.8571428571428571	0.8571428571428571	5.3809523809523805
false	true	false	0	1	0.5	0.1	1.0	0.75	1.0	1.0	1.0	0.7142857142857143	5.464285714285714
true	true	false	0	1	0.5	0.1	1.0	1.0	1.0	1.0	1.0	1.0	6
false	false	false	0	1	0.5	0.1	1.0	1.0	1.0	1.0	1.0	1.0	6
true	false	false	0	1	0.5	0.1	1.0	1.0	1.0	1.0	1.0	1.0	6
false	true	true	1	1	0.5	0.1	1.0	0.6666666666666667	1.0	1.0	1.0	0.7142857142857143	5.380952380952381
true	true	true	1	1	0.5	0.1	0.9	0.4166666666666667	1.0	0.9090909090909091	0.1428571428571429	1.0	4.368614718614719
false	false	true	1	1	0.5	0.1	1.0	0.75	1.0	1.0	0.2857142857142857	0.8571428571428571	4.892857142857142
true	false	true	1	1	0.5	0.1	1.0	1.0	1.0	1.0	1.0	1.0	6
false	true	false	1	1	0.5	0.1	1.0	0.5833333333333334	1.0	1.0	0.8571428571428571	0.4285714285714286	4.8690476190476195
true	true	false	1	1	0.5	0.1	1.0	0.8333333333333334	1.0	1.0	1.0	0.4285714285714286	5.261904761904762
false	false	false	1	1	0.5	0.1	1.0	1.0	1.0	1.0	1.0	1.0	6
true	false	false	1	1	0.5	0.1	0.9500000000000001	0.8333333333333334	1.0	0.9090909090909091	0.2857142857142857	0.8571428571428571	4.835281385281386
false	true	true	2	1	0.5	0.1	0.9500000000000001	0.9166666666666666	1.0	0.18181818181818177	0.1428571428571429	1.0	4.191341991341991
true	true	true	2	1	0.5	0.1	1.0	1.0	1.0	1.0	1.0	1.0	6
false	false	true	2	1	0.5	0.1	1.0	0.9166666666666666	1.0	1.0	1.0	1.0	5.916666666666666
true	false	true	2	1	0.5	0.1	0.7	0.6666666666666667	1.0	0.7272727272727273	0.5714285714285714	0.2857142857142857	3.9510822510822514
false	true	false	2	1	0.5	0.1	1.0	0.4166666666666667	1.0	1.0	0.8571428571428571	0.5714285714285714	4.845238095238095
true	true	false	2	1	0.5	0.1	1.0	0.6666666666666667	1.0	1.0	0.7142857142857143	1.0	5.380952380952381
false	false	false	2	1	0.5	0.1	0.9500000000000001	0.6666666666666667	1.0	0.9090909090909091	1.0	0.8571428571428571	5.382900432900433
true	false	false	2	1	0.5	0.1	0.9500000000000001	0.5	1.0	1.0	0.8571428571428571	0.7142857142857143	5.021428571428571
false	true	true	0	2	0.5	0.1	NaN	NaN	NaN	NaN	NaN	NaN	(error)
true	true	true	0	2	0.5	0.1	NaN	NaN	NaN	NaN	NaN	NaN	(error)
false	false	true	0	2	0.5	0.1	NaN	NaN	NaN	NaN	NaN	NaN	(error)
true	false	true	0	2	0.5	0.1	NaN	NaN	NaN	NaN	NaN	NaN	(error)
false	true	false	0	2	0.5	0.1	NaN	NaN	NaN	NaN	NaN	NaN	(error)
true	true	false	0	2	0.5	0.1	NaN	NaN	NaN	NaN	NaN	NaN	(error)
false	false	false	0	2	0.5	0.1	NaN	NaN	NaN	NaN	NaN	NaN	(error)
true	false	false	0	2	0.5	0.1	NaN	NaN	NaN	NaN	NaN	NaN	(error)
false	true	true	1	2	0.5	0.1	NaN	NaN	NaN	NaN	NaN	NaN	(error)
true	true	true	1	2	0.5	0.1	NaN	NaN	NaN	NaN	NaN	NaN	(error)
false	false	true	1	2	0.5	0.1	NaN	NaN	NaN	NaN	NaN	NaN	(error)
true	false	true	1	2	0.5	0.1	NaN	NaN	NaN	NaN	NaN	NaN	(error)
false	true	false	1	2	0.5	0.1	NaN	NaN	NaN	NaN	NaN	NaN	(error)
true	true	false	1	2	0.5	0.1	NaN	NaN	NaN	NaN	NaN	NaN	(error)
false	false	false	1	2	0.5	0.1	NaN	NaN	NaN	NaN	NaN	NaN	(error)
true	false	false	1	2	0.5	0.1	NaN	NaN	NaN	NaN	NaN	NaN	(error)
false	true	true	2	2	0.5	0.1	NaN	NaN	NaN	NaN	NaN	NaN	(error)
true	true	true	2	2	0.5	0.1	NaN	NaN	NaN	NaN	NaN	NaN	(error)
false	false	true	2	2	0.5	0.1	NaN	NaN	NaN	NaN	NaN	NaN	(error)
true	false	true	2	2	0.5	0.1	NaN	NaN	NaN	NaN	NaN	NaN	(error)
false	true	false	2	2	0.5	0.1	NaN	NaN	NaN	NaN	NaN	NaN	(error)
true	true	false	2	2	0.5	0.1	NaN	NaN	NaN	NaN	NaN	NaN	(error)
false	false	false	2	2	0.5	0.1	NaN	NaN	NaN	NaN	NaN	NaN	(error)
true	false	false	2	2	0.5	0.1	NaN	NaN	NaN	NaN	NaN	NaN	(error)
